Index,SPY,TLT,GLD,VXX,DBC
2013-06-07,141.02631613,93.4748501012,133.28,1218.56,25.5692957552
2013-06-10,141.02631613,93.02878772,133.94,1201.92,25.472147975
2013-06-11,139.571554374,94.1356832585,133.25,1281.28,25.2487080804
2013-06-12,138.416302391,92.7892357005,134.25,1356.8,25.2778524145
2013-06-13,140.521428226,94.2430686466,133.74,1294.08,25.4430036409
2013-06-14,139.640013751,94.020037456,134.43,1330.56,25.5498661991
2013-06-17,140.718248935,93.524412588,133.77,1304.32,25.6081548673
2013-06-18,141.830713807,93.5739750748,132.13,1285.12,25.6567287574
2013-06-19,139.871064147,92.6075065822,130.59,1283.712,25.6955878695
2013-06-20,136.405308199,91.0875903204,123.6,1434.24,24.8601169596
2013-06-21,136.840983672,89.5428928152,125.05,1379.84,24.7046805112
2013-06-24,135.111868332,89.9146114662,123.93,1459.84,24.5978179529
2013-06-25,136.410855478,89.113351263,123.47,1418.56,24.617247509
2013-06-26,137.761458008,89.6915802756,118.28,1387.52,24.5492440628
2013-06-27,138.570099013,90.6084862814,115.94,1331.84,24.5395292848
2013-06-28,138.002329796,91.2280173663,119.11,1325.44,24.4132371705
2013-07-01,138.810970801,91.4110739332,121.13,1283.84,24.5686736189
2013-07-02,138.681932343,91.3531192627,120.05,1299.2,24.6658213991
2013-07-03,138.74215029,91.0799043872,120.74,1287.68,24.8892612936
2013-07-05,140.238996406,87.9751898935,118.09,1219.84,24.8309726255
2013-07-08,141.039034847,88.8279514744,119.51,1165.44,24.9572647398
2013-07-09,142.054137385,88.9190230996,120.62,1141.76,25.1127011881
2013-07-10,142.105752768,88.223567053,120.95,1130.24,25.1904194123
2013-07-11,144.041329642,89.2584718842,124.24,1099.52,25.3167115266
2013-07-12,144.101547589,89.1839587364,124.13,1110.4,25.4138593068
2013-07-15,144.652111677,89.6558753394,124.18,1086.08,25.3458558607
2013-07-16,144.110150153,89.9622071695,124.89,1114.24,25.3750001947
2013-07-17,144.4800604,90.1277919425,123.32,1075.84,25.3555706387
2013-07-18,145.271496277,89.0018154861,124.01,1057.92,25.4624331969
2013-07-19,145.529573193,90.4092860566,125.11,1034.88,25.481862753
2013-07-22,145.813457801,90.541753875,128.84,1013.12,25.4624331969
2013-07-23,145.503765502,90.1609088971,129.71,1008,25.501292309
2013-07-24,144.970406541,89.0183739634,127.48,1021.44,25.2972819706
2013-07-25,145.32311166,88.9852570088,128.67,995.84,25.2681376365
2013-07-26,145.47795781,89.5316867597,128.78,992.64,25.1127011881
2013-07-29,145.030624488,88.8776269063,128.47,1005.44,25.1029864101
2013-07-30,145.030624488,88.8445099517,128.12,985.6,25.0155534079
2013-07-31,145.133855255,89.1674002591,127.96,964.16,25.1904194123
2013-08-01,146.811355212,87.4535779884,126.61,934.4,25.2487080804
2013-08-02,147.060829564,88.4164305934,126.36,912,25.1515603002
2013-08-05,146.845765467,87.7357934071,125.7,899.2,25.0252681859
2013-08-06,146.011316771,87.9931074654,123.97,926.784,24.8212578475
2013-08-07,145.538175757,88.6488432912,124.15,936.832,24.6561066211
2013-08-08,146.071534718,88.8895564425,126.86,922.24,24.7823987354
2013-08-09,145.650009088,89.0306641518,126.86,934.4,24.9572647398
2013-08-12,145.47795781,88.4247310469,129.13,929.152,25.2584228585
2013-08-13,145.908086004,87.1464612092,127.74,920.896,25.2487080804
2013-08-14,145.159662946,87.2792684651,129,927.36,25.4527184189
2013-08-15,143.12945787,86.1006040692,131.69,976.64,25.6955878695
2013-08-16,142.656316857,85.8017877435,132.58,958.016,25.7053026475
2013-08-19,141.744445085,85.0547469293,132.01,984.96,25.6761583134
2013-08-20,142.44125276,85.7104827551,132.45,973.44,25.6275844233
2013-08-21,141.563791244,84.7725315106,132.07,991.36,25.5984400893
2013-08-22,142.854175826,85.6357786737,132.81,967.68,25.6081548673
2013-08-23,143.335919403,86.5654294648,134.9,947.2,25.8121652058
2013-08-26,142.802560443,86.9970530464,135.45,978.56,25.9578868761
2013-08-27,140.505675886,88.0927129073,136.75,1057.92,26.2104711047
2013-08-28,141.004624591,87.378873907,136.71,1054.72,26.2493302168
2013-08-29,141.228291252,88.0761120003,135.87,1079.04,25.9773164321
2013-08-30,140.78095793,87.9765065584,134.62,1090.56,25.899598208
2013-09-03,141.417547658,86.7389371643,136.42,1050.24,26.0356051003
2013-09-04,142.587496346,86.5475155989,134.66,1045.76,25.8121652058
2013-09-05,142.768150187,85.3407274691,132.2,1024.64,25.7538765376
2013-09-06,142.836970698,85.7651839837,134.15,1031.68,25.899598208
2013-09-09,144.204778355,85.8067973675,133.91,993.28,25.7344469816
2013-09-10,145.271496277,85.207564641,131.74,956.48,25.501292309
2013-09-11,145.727432162,85.9649282259,131.7,926.08,25.5401514211
2013-09-12,145.340316788,85.8484107513,127.67,940.8,25.6664435354
2013-09-13,145.667214215,86.1813178216,127.82,926.72,25.5887253112
2013-09-16,146.510265476,85.6070531253,126.45,917.12,25.2681376365
2013-09-17,147.164060331,86.3144806497,126.5,907.52,25.0058386299
2013-09-18,148.867367979,87.3797832746,132.01,873.6,25.5498661991
2013-09-19,148.617893627,86.8637773157,131.75,869.12,25.4527184189
2013-09-20,147.583822435,87.3215245373,127.96,885.76,25.2195637464
2013-09-23,146.900884176,87.9623706476,127.55,896.96,25.034982964
2013-09-24,146.555092652,88.9111557979,127.66,892.16,25.0252681859
2013-09-25,146.131498035,89.0942546866,128.79,888.96,25.064127298
2013-09-26,146.693409261,88.4700539298,127.79,871.68,25.2584228585
2013-09-27,146.019115789,88.6864435255,128.97,908.8,25.1321307442
2013-09-30,145.24108486,88.5532806974,128.18,940.736,25.0252681859
2013-10-01,146.390841678,88.2850607999,124.59,907.52,24.8601169596
2013-10-02,146.252525068,88.4185731792,127.06,936.32,25.1029864101
2013-10-03,144.903938125,88.2767162762,127.18,970.88,25.064127298
2013-10-04,146.001826213,88.2099600866,126.53,963.84,25.1418455222
2013-10-07,144.739687151,88.5687746059,127.64,1037.44,25.3167115266
2013-10-08,143.053953471,88.593808177,127.4,1085.44,25.4041445288
2013-10-09,143.157690928,87.8845236621,126.11,1047.68,25.2195637464
2013-10-10,146.24388028,88.0263805651,124.27,945.28,25.5401514211
2013-10-11,147.186162183,88.001346994,122.6,929.92,25.4041445288
2013-10-14,147.774007774,87.292062479,122.83,939.52,25.3944297508
2013-10-15,146.702054049,87.2336508131,123.73,995.84,25.3069967486
2013-10-16,148.750868829,88.3267834184,123.54,881.28,25.501292309
2013-10-17,149.74501946,89.1278576941,127.42,832.64,25.3652854167
2013-10-18,150.756459668,89.3197817394,126.85,822.72,25.5110070871
2013-10-21,150.765104456,89.0360679334,126.98,829.44,25.4527184189
2013-10-22,151.638228054,90.0290662543,129.34,832,25.4235740849
2013-10-23,150.912065854,90.3795362499,128.69,836.8,25.034982964
2013-10-24,151.413463564,90.0290662543,129.9,824.32,25.039840353
2013-10-25,152.105046611,90.3628472025,130.46,821.824,25.1224159662
2013-10-28,152.347100678,90.0540998254,130.56,826.304,25.2195637464
2013-10-29,153.15971076,90.1709231573,129.77,821.12,25.1515603002
2013-10-30,152.398969407,89.6285291164,129.6,828.8,25.2292785244
2013-10-31,151.966730002,89.8204531617,127.74,827.2,25.0155534079
2013-11-01,152.329811102,88.8507060216,126.95,821.12,24.7046805112
2013-11-04,152.865787964,88.9343774653,126.81,800,24.5978179529
2013-11-05,152.381679831,87.8717501308,126.56,798.08,24.5298145068
2013-11-06,153.15971076,87.9135858526,127.2,785.024,24.5492440628
2013-11-07,151.223278225,88.6582617012,126.16,812.8,24.3743780584
2013-11-08,153.263448217,86.5246398879,124.279,777.92,24.5103849507
2013-11-11,153.289382581,86.1983212576,123.87,776.32,24.617247509
2013-11-12,152.97817021,86.5999441872,122.45,773.44,24.4520962826
2013-11-13,154.20573012,86.9178956731,122.85,770.4,24.5589588409
2013-11-14,154.975116261,87.4533929125,124.27,762.24,24.6658213991
2013-11-15,155.649409732,87.6291029442,124.32,752.48,24.626962287
2013-11-18,155.104788082,88.1562330392,122.9,752.48,24.4618110606
2013-11-19,154.767641346,87.48686149,122.95,761.76,24.4229519485
2013-11-20,154.283533213,85.9975097928,120.12,746.4,24.4423815046
2013-11-21,155.528382699,86.1397512471,119.94,721.92,24.7532544013
2013-11-22,156.306413628,86.9429971062,119.92,711.2,24.8309726255
2013-11-25,156.150807442,87.1940114372,120.46,713.44,24.8018282914
2013-11-26,156.194031383,87.5203300674,119.82,717.44,24.7921135134
2013-11-27,156.574402059,87.3697214688,119.46,717.44,24.7921135134
2013-11-29,156.470664602,87.3948229019,120.7,726.24,24.7823987354
2013-12-02,156.064359561,86.7170825349,117.58,732.8,24.7532544013
2013-12-03,155.390066089,87.0359878998,117.96,749.6,24.8989760716
2013-12-04,155.372776513,86.2051555016,119.96,743.84,24.9475499618
2013-12-05,154.689838253,85.9617803547,118.3,747.36,24.9184056277
2013-12-06,156.418795873,86.3730004306,118.55,722.08,25.0058386299
2013-12-09,156.816456126,86.5744143453,119.72,716.16,24.9184056277
2013-12-10,156.254544899,87.1954405823,121.82,720,24.9961238519
2013-12-11,154.499652915,86.5240608666,120.86,753.76,24.9961238519
2013-12-12,153.989610417,86.1967632552,118.29,756.96,24.7629691793
2013-12-13,153.972320841,86.6163755775,119.38,758.24,24.6658213991
2013-12-16,154.93189232,86.2974702125,119.69,759.2,24.7435396233
2013-12-17,154.439139398,86.6835135491,118.65,756,24.626962287
2013-12-18,157.075799769,86.2471167338,117.61,702.08,24.6755361771
2013-12-19,156.894259219,86.1631942694,114.82,709.28,24.7338248453
2013-12-20,157.802178089,87.489169208,115.94,713.92,24.9281204057
2013-12-23,158.645249871,86.9940266676,115.57,688.64,24.9281204057
2013-12-24,158.992908338,86.2974702125,116.1,674.56,25.0058386299
2013-12-26,159.801214273,85.9657037299,116.74,663.36,25.044697742
2013-12-27,159.792522811,85.7215308202,117.12,672,25.1127011881
2013-12-30,159.766448426,86.3109137057,115.39,681.12,24.9669795178
2013-12-31,160.522605592,85.7636295977,116.12,680.8,24.9281204057
2014-01-02,158.984216876,86.0246420184,118,695.04,24.5686736189
2014-01-03,158.958142491,86.0246420184,119.29,690.56,24.4132371705
2014-01-06,158.497495022,86.3866915052,119.5,683.68,24.4423815046
2014-01-07,159.470938729,86.6056051484,118.82,667.52,24.4229519485
2014-01-08,159.505704576,86.3698519942,118.12,668.32,24.189797276
2014-01-09,159.610002116,86.8750373247,118.46,669.28,23.9955017155
2014-01-10,160.0445752,87.9106672521,120.26,653.44,24.1509381639
2014-01-13,157.91516709,88.3484945384,121.02,676.96,24.1412233859
2014-01-14,159.636076501,87.9443462741,119.89,649.92,24.1412233859
2014-01-15,160.496531207,87.8517289635,119.66,652.96,24.209226832
2014-01-16,160.287936127,88.441111849,119.79,655.68,24.17036772
2014-01-17,159.610002116,88.8115810914,120.93,658.08,24.199512054
2014-01-21,160.079341046,88.8789391354,119.7,649.28,24.2578007222
2014-01-22,160.183638586,88.6600254922,119.19,639.52,24.3743780584
2014-01-23,158.871227874,89.9145690628,121.79,657.44,24.3549485024
2014-01-24,155.481557823,90.4955321928,122.29,715.04,24.3646632804
2014-01-27,154.716709196,89.8640505298,120.96,726.24,24.199512054
2014-01-28,155.638004133,90.082964173,120.95,696.8,24.3160893903
2014-01-29,154.143072726,90.8239026576,122.47,743.2,24.2966598342
2014-01-30,155.77706752,90.5628902369,119.77,730.56,24.199512054
2014-01-31,154.864464044,91.1691126334,120.09,792.16,24.17036772
2014-02-03,151.379187914,92.2767845149,121.32,848.32,24.17036772
2014-02-04,152.439546238,91.2976309287,120.99,829.28,24.3549485024
2014-02-05,152.248334081,90.4535330096,121.29,861.92,24.4035223925
2014-02-06,154.256061727,90.0652479668,121.24,776.16,24.5006701727
2014-02-07,156.168183295,90.1412167796,122.17,727.36,24.7823987354
2014-02-10,156.45500153,90.3944461553,122.92,728.48,24.6463918431
2014-02-11,158.167219479,89.8711054454,124.36,700.96,24.7726839573
2014-02-12,158.245442634,89.4068515899,124.43,686.4,24.8212578475
2014-02-13,159.062440031,89.9133103414,125.49,681.456,24.9572647398
2014-02-14,159.94027766,89.9639562165,127.15,671.2,25.044697742
2014-02-18,160.131489816,90.1665397171,127.4,662.88,25.4041445288
2014-02-19,159.071131493,89.7866956535,126.27,706.72,25.472147975
2014-02-20,160.009809353,89.5672301946,127.6,680.64,25.5207218651
2014-02-21,159.827288658,90.0399250293,127.58,688.16,25.4527184189
2014-02-24,160.713817748,89.8120185911,128.99,683.2,25.5595809772
2014-02-25,160.652977517,90.6139116142,129.21,683.04,25.4430036409
2014-02-26,160.661668978,91.0950474281,128.11,691.2,25.3750001947
2014-02-27,161.50474076,91.5930652004,128.2,689.6,25.2972819706
2014-02-28,161.913239459,91.6437110755,127.62,701.92,25.3847149728
2014-03-03,160.77465798,92.2542276862,130.29,740.48,25.7344469816
2014-03-04,163.034438014,90.8665643513,128.68,691.84,25.6372992013
2014-03-05,163.182192863,91.0611756726,128.89,691.2,25.4235740849
2014-03-06,163.555925715,90.164271322,130.17,687.52,25.6567287574
2014-03-07,163.625457408,89.5973600815,129.09,702.4,25.5401514211
2014-03-10,163.538542791,89.7242805085,129.13,699.5184,25.3264263046
2014-03-11,162.730236856,89.9611986388,129.86,709.28,25.3361410827
2014-03-12,162.773694164,90.5873394119,131.76,708.96,25.2681376365
2014-03-13,160.948487213,91.8057755109,132.21,737.6,25.1515603002
2014-03-14,160.496531207,91.8226982345,133.1,758.4,25.2875671925
2014-03-17,161.948005306,91.1373279288,131.64,722.88,25.0058386299
2014-03-18,163.103969708,91.4673210389,130.62,694.4,25.1321307442
2014-03-19,162.234823541,90.7565666479,128.09,708,25.1224159662
2014-03-20,163.182192863,90.5958007737,127.86,703.68,25.0058386299
2014-03-21,162.551722925,91.5773187423,128.47,708.48,25.0252681859
2014-03-24,161.879516552,92.2288436008,126.18,709.92,25.0155534079
2014-03-25,162.647752407,91.881927767,126.41,700.96,25.1807046343
2014-03-26,161.477938718,92.6011435199,125.41,713.76,25.1612750782
2014-03-27,161.137470556,93.0665184188,124.59,705.12,25.3847149728
2014-03-28,161.931896269,92.5419139873,124.56,696.8,25.3944297508
2014-03-31,163.258849109,92.3134572187,123.61,674.4,25.3750001947
2014-04-01,164.341363268,91.5267384137,123.39,651.84,25.064127298
2014-04-02,164.891350301,91.0007714306,124.32,656.64,25.0058386299
2014-04-03,164.673101478,91.3994883372,123.92,655.84,25.2098489684
2014-04-04,162.726321983,92.0102887047,125.57,669.44,25.3264263046
2014-04-07,160.927951686,92.5617057033,124.91,684.8,25.2681376365
2014-04-08,161.591428106,92.7822725027,126.09,672.32,25.5595809772
2014-04-09,163.328688732,92.324172227,126.32,655.68,25.6275844233
2014-04-10,159.897817244,93.1809894093,127.01,695.0416,25.6372992013
2014-04-11,158.457375016,93.9360065303,126.93,716,25.5207218651
2014-04-14,159.705758281,93.6899897156,127.85,710.08,25.7538765376
2014-04-15,160.805732345,94.2753400678,125.49,702.72,25.7733060937
2014-04-16,162.490613254,94.394106806,125.54,677.6,25.8218799838
2014-04-17,162.71759203,93.3591395165,124.75,667.36,25.8801686519
2014-04-21,163.285038968,93.2827894705,124.24,655.04,25.7927356497
2014-04-22,164.027084964,93.5966729928,123.78,654.24,25.7830208717
2014-04-23,163.642967037,94.1311233144,123.76,656,25.7635913156
2014-04-24,163.974705247,94.3092734216,124.56,664.8,25.919027764
2014-04-25,162.630292501,94.4450068366,125.43,669.28,25.8121652058
2014-04-28,163.145359722,93.9869065609,124.88,655.2,25.7247322036
2014-04-29,163.904865624,93.8596564844,124.86,643.2,25.7927356497
2014-04-30,164.393742986,94.2498900525,124.22,644,25.6567287574
2014-05-01,164.411202892,95.2588194314,123.8,643.36,25.4624331969
2014-05-02,164.175494163,95.8455770229,125.06,640,25.5304366431
2014-05-05,164.489772468,95.2673231646,126.22,632.96,25.472147975
2014-05-06,163.058060193,95.6499911591,125.98,637.2,25.491577531
2014-05-07,164.018355011,95.3098418306,124.17,624.7664,25.5595809772
2014-05-08,163.843755953,94.9016626365,124.17,625.9184,25.481862753
2014-05-09,164.088194634,94.5955282409,124.1,612.32,25.3555706387
2014-05-12,165.685776014,94.2128602464,124.94,594.0784,25.4138593068
2014-05-13,165.834185214,95.0292186347,124.6,595.84,25.5304366431
2014-05-14,165.048489453,96.0581703532,125.81,592.48,25.6470139794
2014-05-15,163.599317272,96.8235063422,124.77,598.72,25.491577531
2014-05-16,164.16676421,96.5513868795,124.5,584.8,25.5207218651
2014-05-19,164.76913096,95.8370732897,124.58,577.76,25.501292309
2014-05-20,163.730266566,96.04966662,124.69,572.64,25.5498661991
2014-05-21,165.109599123,95.4629090284,124.39,563.52,25.5984400893
2014-05-22,165.511176956,95.3268492971,124.67,563.84,25.6178696453
2014-05-23,166.174653377,95.8370732897,124.51,559.2,25.6761583134
2014-05-27,167.196057865,96.3983196817,121.85,541.92,25.4624331969
2014-05-28,167.073838525,97.5888423312,121.2,540.48,25.472147975
2014-05-29,167.938103862,97.0701146053,120.94,538.24,25.481862753
2014-05-30,168.208732401,97.0275959393,120.43,536.32,25.2875671925
2014-06-02,168.400791365,96.3080449003,119.7,534.08,25.2584228585
2014-06-03,168.313491836,95.1229512174,120.01,535.9504,25.2389933024
2014-06-04,168.653959999,95.0973736559,119.76,530.4,25.1709898563
2014-06-05,169.753934064,95.1400029251,120.66,511.2,25.2001341903
2014-06-06,170.565819683,95.1400029251,120.61,485.6,25.3069967486
2014-06-09,170.740418741,95.0035892638,120.65,491.84,25.4138593068
2014-06-10,170.757878647,94.6540292566,121.39,483.36,25.3458558607
2014-06-11,170.16424185,94.8245463333,121.41,494.24,25.2778524145
2014-06-12,168.95950835,95.6686058628,122.64,517.92,25.6372992013
2014-06-13,169.474575571,95.6174507398,122.96,509.12,25.6372992013
2014-06-16,169.614254818,95.8561746471,122.42,508.32,25.7150174255
2014-06-17,170.085672274,95.0973736559,122.28,490.72,25.7441617596
2014-06-18,171.334055538,95.8305970856,122.67,464.3184,25.8510243178
2014-06-19,171.526114502,94.6028741336,126.94,466.72,26.1036085464
2014-06-20,171.872423003,95.3190458556,126.5,472.96,26.1521824365
2014-06-23,171.819792885,95.0206409714,126.85,461.28,26.0550346563
2014-06-24,170.784733892,95.9840624546,126.98,477.76,26.0938937684
2014-06-25,171.556642293,96.2313122158,126.99,460,26.1327528805
2014-06-26,171.433838684,96.6917083228,126.73,465.76,26.0258903222
2014-06-27,171.767162767,96.5467688076,126.66,461.76,25.9773164321
2014-06-30,171.679445903,96.7854927149,128.04,457.6,25.8218799838
2014-07-01,172.828536819,95.9770678441,127.7,445.48,25.7441617596
2014-07-02,173.003970547,94.9513065205,127.7,440.8,25.6955878695
2014-07-03,173.854824126,94.6093860793,127.16,434.72,25.6470139794
2014-07-07,173.249577766,95.3017749727,127.02,444.32,25.4430036409
2014-07-08,172.135573595,96.3702763515,127.07,451.04,25.3750001947
2014-07-09,172.907481997,96.4472084508,127.84,442.4,25.2001341903
2014-07-10,172.223290459,96.4728524838,128.54,457.28,25.2389933024
2014-07-11,172.460125991,97.088309278,128.78,452.8,25.0155534079
2014-07-14,173.328522943,96.6694567375,125.72,439.68,25.1127011881
2014-07-15,173.003970547,96.4728524838,124.53,447.2,24.8795465156
